gene_id,CLIP-35L33G,RNA-control,RNA-siLin28a,RNA-siLuc,RPF-siLin28a,RPF-siLuc
ENSMUSG00000075127.3|Olfr1179,0,0,0,0,1,0
ENSMUSG00000081836.4|Olfr1180,0,0,0,0,0,0
ENSMUSG00000090097.9|Olfr1182,0,0,0,0,0,0
ENSMUSG00000068810.6|Olfr1187-ps1,0,0,0,0,0,0
ENSMUSG00000068809.5|Olfr1188,0,0,0,0,0,0
ENSMUSG00000060827.3|Olfr1193,0,0,0,0,0,0
ENSMUSG00000048226.6|Olfr1212,0,0,0,0,0,0
ENSMUSG00000075110.3|Olfr1214,0,0,0,0,0,0
ENSMUSG00000075100.5|Olfr1223,0,0,0,0,0,0
ENSMUSG00000101918.3|Olfr1225,0,0,0,0,0,0
ENSMUSG00000111578.2|Gm18166,0,0,0,0,0,0
ENSMUSG00000099486.4|Olfr1228,0,0,0,0,0,0
ENSMUSG00000075095.6|Olfr1229,0,0,0,0,0,0
ENSMUSG00000075093.4|Olfr1231,0,0,0,0,0,0
ENSMUSG00000075090.5|Olfr1234,0,0,0,0,0,0
ENSMUSG00000084295.3|Olfr1235-ps1,0,0,0,0,0,0
ENSMUSG00000075088.3|Olfr1239,0,0,0,0,0,0
ENSMUSG00000075084.4|Olfr1243,0,0,0,1,0,0
ENSMUSG00000111029.2|Olfr1244-ps1,0,0,0,0,0,0
ENSMUSG00000111239.2|Olfr1248,0,0,0,0,0,0
ENSMUSG00000075079.4|Olfr1249,0,0,0,0,0,0
ENSMUSG00000110819.2|Olfr1252,0,0,0,0,0,0
ENSMUSG00000075075.3|Olfr1253,0,0,0,0,0,0
ENSMUSG00000045148.6|Olfr1255,0,0,0,0,0,0
ENSMUSG00000075065.6|Olfr1270,0,0,0,0,0,0
ENSMUSG00000091703.3|Gm4222,0,2,1,0,0,0
ENSMUSG00000089859.6|Olfr1565,0,1,0,0,0,1
ENSMUSG00000002111.9|Spi1,0,0,0,0,0,0
ENSMUSG00000099223.3|Mir7221,0,0,0,0,0,0
ENSMUSG00000098406.3|Mir7222,0,0,0,0,0,0
ENSMUSG00000085976.2|Gm13816,0,0,0,0,0,0
ENSMUSG00000086980.2|Gm13791,0,0,0,0,0,0
ENSMUSG00000082700.2|Gm13792,0,0,0,0,0,0
ENSMUSG00000087559.2|Gm13802,0,0,0,0,0,0
ENSMUSG00002076416.1|ENSMUSG00002076416,0,0,0,0,0,0
ENSMUSG00000077678.3|Gm24318,0,0,0,0,0,0
ENSMUSG00000087069.2|Gm13793,0,0,0,0,0,0
ENSMUSG00000119846.1|ENSMUSG00000119846,0,0,0,0,0,0
ENSMUSG00000084906.2|Gm13794,0,0,0,0,0,0
ENSMUSG00000083846.2|Gm13797,0,0,0,0,0,0
ENSMUSG00000087537.2|Gm13799,0,0,0,0,0,0
ENSMUSG00000104258.2|Gm37175,0,0,0,0,0,0
ENSMUSG00000101186.2|Gm29235,0,0,0,0,0,0
ENSMUSG00000082259.2|Gm13808,0,0,0,0,0,1
ENSMUSG00000081774.2|Gm13866,0,0,0,0,0,0
ENSMUSG00000027188.9|Pamr1,0,0,0,0,0,0
ENSMUSG00000086957.2|Gm13869,0,0,0,0,0,0
ENSMUSG00000081687.2|Gm13996,0,0,0,0,0,1
ENSMUSG00000083495.2|Gm13877,0,0,0,0,0,0
ENSMUSG00000075006.3|Gm10799,0,0,0,0,0,0
ENSMUSG00000032671.6|A930018P22Rik,0,0,0,0,0,0
ENSMUSG00000082379.2|Gm13884,0,3,8,6,3,4
ENSMUSG00000118753.1|ENSMUSG00000118753,0,0,0,0,0,0
ENSMUSG00000082276.2|Gm13885,0,0,0,0,1,0
ENSMUSG00000083487.2|Gm13888,0,0,0,0,1,1
ENSMUSG00000055312.3|Them7,0,0,0,0,0,0
ENSMUSG00000086764.2|4930527A07Rik,0,0,0,0,0,0
ENSMUSG00000085218.8|BB218582,0,0,0,0,0,0
ENSMUSG00000085530.2|Gm13901,0,0,1,0,1,1
ENSMUSG00000081966.2|Gm13900,0,0,0,1,0,0
ENSMUSG00000027120.7|Fshb,0,0,0,0,0,0
ENSMUSG00000089408.4|Gm24885,0,0,0,0,0,0
ENSMUSG00000083181.2|Gm13903,0,0,0,0,0,0
ENSMUSG00000042604.6|Kcna4,0,0,0,0,0,0
ENSMUSG00000118714.1|ENSMUSG00000118714,0,0,0,0,0,0
ENSMUSG00000077411.3|Gm23749,0,0,0,0,0,0
ENSMUSG00000083347.2|Gm13913,0,0,0,0,0,0
MSTRG.14617|Gm13914,0,1,0,2,0,1
ENSMUSG00000087544.2|Gm13923,0,0,0,0,0,0
ENSMUSG00000084167.2|Gm13924,0,0,0,0,0,0
ENSMUSG00000081746.3|Gm13925,0,0,0,0,0,0
ENSMUSG00000079171.4|Gm13942,0,0,0,0,0,0
ENSMUSG00000079170.4|Gm13941,0,0,0,0,0,0
ENSMUSG00000096554.2|Olfr1282,0,0,0,0,0,0
ENSMUSG00000109322.3|Olfr1283,0,0,0,0,0,0
ENSMUSG00000095586.2|Olfr1287,0,0,0,0,0,0
ENSMUSG00000044039.5|Olfr1288,0,0,0,0,0,0
ENSMUSG00000061195.9|Olfr1289,0,0,0,0,0,0
ENSMUSG00000094074.2|Olfr1292-ps1,0,0,0,0,0,0
ENSMUSG00000096690.2|Olfr1296-ps1,0,0,0,0,0,0
ENSMUSG00000109487.4|Olfr1298,0,0,0,0,0,0
ENSMUSG00000093804.4|Olfr1303,0,0,0,0,0,0
ENSMUSG00000109423.2|Olfr1304-ps1,0,0,0,0,0,0
ENSMUSG00000119226.1|ENSMUSG00000119226,0,0,0,0,0,0
ENSMUSG00000083059.4|Olfr268-ps1,0,0,0,0,0,0
ENSMUSG00000074952.4|Olfr1308,0,0,1,0,0,0
ENSMUSG00000050776.4|Olfr1317,0,1,0,0,0,0
ENSMUSG00000109522.2|Olfr1319-ps1,0,0,0,0,0,0
ENSMUSG00000074939.4|Chrm5,0,0,0,0,0,0
ENSMUSG00002075961.1|7SK,0,0,0,0,0,0
ENSMUSG00000101266.2|Gm29234,0,0,0,0,0,0
ENSMUSG00000087309.2|4930528P14Rik,0,0,0,0,0,0
ENSMUSG00000086197.2|Gm13976,0,0,0,0,0,0
ENSMUSG00002076462.1|7SK,0,0,0,0,0,0
ENSMUSG00000076376.3|Mir674,0,0,0,0,0,0
ENSMUSG00000084802.2|Gm14089,0,0,0,0,0,0
MSTRG.14726|Gm25857,0,2,0,0,0,0
ENSMUSG00000079103.4|Tgm7,0,0,0,0,0,0
ENSMUSG00000085633.2|Bloc1s6os,0,0,0,0,0,0
ENSMUSG00000087682.2|Gm14003,0,0,0,0,0,0
ENSMUSG00002076287.1|7SK,0,0,0,1,0,0
MSTRG.14866|Gm14028,0,0,0,0,8,7
ENSMUSG00000079051.6|Vinac1,0,0,0,0,0,0
ENSMUSG00000087151.2|Gm14022,0,0,0,0,0,0
ENSMUSG00000086652.2|Gm14029,0,0,0,0,0,0
ENSMUSG00000100255.2|Gm28196,0,0,0,0,0,0
ENSMUSG00000027403.13|Tgm6,0,0,0,0,0,0
ENSMUSG00000037727.7|Avp,0,0,0,0,0,0
ENSMUSG00002075903.1|7SK,0,0,0,0,0,0
ENSMUSG00000027345.7|4921508D12Rik,0,0,0,0,0,0
ENSMUSG00000084089.2|Gm14099,0,0,0,2,0,0
ENSMUSG00000086478.2|Gm14102,0,0,0,0,0,0
ENSMUSG00000082940.2|Gm14103,0,1,0,0,0,0
ENSMUSG00000086650.2|A430048G15Rik,0,0,0,0,0,0
ENSMUSG00000027358.7|Bmp2,0,0,0,0,0,0
ENSMUSG00000093338.3|Mir3090,0,0,0,0,0,0
ENSMUSG00000027261.3|Hao1,0,0,0,0,0,0
ENSMUSG00000081310.2|Gm14054,0,0,0,0,0,0
ENSMUSG00000103066.2|Gm36967,0,0,0,0,0,0
ENSMUSG00000099683.2|Gm28214,0,0,0,0,0,0
ENSMUSG00000088983.3|Mir1952,0,0,0,0,0,0
ENSMUSG00000082526.2|Gm14067,0,0,0,0,0,0
ENSMUSG00000083110.2|Gm14073,0,0,0,0,0,0
ENSMUSG00000086504.2|Kif16bos,0,0,0,0,0,0
ENSMUSG00000027416.3|Otor,0,0,0,0,0,0
ENSMUSG00000082903.2|Gm14083,0,0,0,0,0,0
ENSMUSG00000027431.6|Scp2d1,0,0,0,1,0,0
ENSMUSG00000087618.2|Gm14114,0,0,0,0,0,0
ENSMUSG00000054160.3|Nkx2-4,0,0,0,0,3,0
MSTRG.15030|Gm14109,0,1,0,0,6,5
ENSMUSG00000051986.7|A530006G24Rik,0,0,0,0,0,0
ENSMUSG00000086141.8|9030622O22Rik,0,0,0,0,0,0
ENSMUSG00002076014.1|ENSMUSG00002076014,0,0,0,0,0,0
ENSMUSG00000089458.4|Gm24221,0,0,0,0,0,0
ENSMUSG00000082911.2|Gm14119,0,0,0,0,0,0
ENSMUSG00000088870.3|Gm25866,0,0,0,0,0,0
ENSMUSG00000055177.16|Cstl1,0,0,0,0,0,0
ENSMUSG00000036958.6|Cst11,0,0,0,0,0,0
ENSMUSG00000027444.3|Cstdc1,0,0,0,0,0,0
ENSMUSG00000027443.11|Cst12,0,0,0,0,0,0
ENSMUSG00000027442.11|Cst8,0,0,0,0,0,0
ENSMUSG00000036924.4|Cst13,0,0,0,0,0,0
ENSMUSG00000027445.4|Cst9,0,0,0,0,0,0
ENSMUSG00000081580.2|Gm14129,0,0,0,0,0,0
ENSMUSG00000063507.6|Gm1330,0,0,0,0,0,0
ENSMUSG00000074739.3|Gm10750,0,0,0,1,0,0
ENSMUSG00000086963.2|Gm14135,0,0,0,0,0,0
ENSMUSG00000033156.10|Cst10,0,0,0,0,0,0
ENSMUSG00002076580.1|ENSMUSG00002076580,0,0,0,0,0,0
ENSMUSG00000081092.2|Gm14128,0,0,0,0,0,0
ENSMUSG00000068129.6|Cst7,0,0,0,0,0,0
ENSMUSG00000100630.2|Gm28450,0,0,0,0,0,0
ENSMUSG00000088444.3|Gm22187,0,0,0,0,0,0
ENSMUSG00000119619.1|ENSMUSG00000119619,0,0,0,0,0,0
ENSMUSG00000085805.2|Gm14145,0,0,0,0,0,0
ENSMUSG00000119215.1|ENSMUSG00000119215,0,0,0,0,0,0
ENSMUSG00000086659.2|Gm14146,0,0,0,0,0,0
ENSMUSG00000027457.16|Snph,0,0,0,0,0,0
ENSMUSG00000086800.2|4930556L07Rik,0,0,0,0,0,0
MSTRG.15095|Gm14153,0,9,0,0,0,0
ENSMUSG00000087033.2|Gm14155,0,0,0,0,0,0
ENSMUSG00000087004.2|Gm14154,0,0,0,0,0,0
ENSMUSG00000088491.3|Mir1953,0,0,0,0,0,0
ENSMUSG00000074680.2|Defb26,0,0,0,0,0,0
ENSMUSG00000074679.4|Defb28,0,0,0,0,0,0
ENSMUSG00000044249.4|Defb29,0,0,0,0,0,0
ENSMUSG00000084935.2|Gm14161,0,0,0,0,0,0
ENSMUSG00000090485.3|Gm17416,0,0,0,0,0,0
ENSMUSG00000056544.3|Defb21,0,0,0,0,0,0
ENSMUSG00000050645.4|Defb19,0,0,0,0,0,0
ENSMUSG00000118649.2|RP23-35I8.14,0,0,0,0,0,0
ENSMUSG00000062124.8|Defb45,0,0,0,0,0,0
ENSMUSG00000074678.2|Defb25,0,0,0,0,0,0
ENSMUSG00000042631.8|Xkr7,0,0,0,0,0,0
ENSMUSG00000027474.14|Ccm2l,0,0,0,0,0,0
ENSMUSG00000027481.3|Bpifb2,0,0,0,0,0,0
ENSMUSG00000068008.9|Bpifb3,0,0,0,0,0,0
MSTRG.15137|Bpifb4,0,0,0,9,0,0
ENSMUSG00000118490.2|Gm52978,0,0,0,0,0,0
ENSMUSG00000096084.3|Gm21850,0,0,0,0,0,0
ENSMUSG00000027482.13|Bpifa3,0,0,0,0,0,0
ENSMUSG00000027483.8|Bpifa1,0,0,0,0,0,0
ENSMUSG00000027484.3|Bpifa5,0,0,0,0,0,0
ENSMUSG00000067998.12|Bpifb9a,0,0,0,0,0,0
ENSMUSG00002076826.1|7SK,0,0,0,0,1,0
ENSMUSG00000074628.10|Tldc2,0,0,0,0,0,0
ENSMUSG00000077290.3|Gm25407,0,0,0,0,0,0
ENSMUSG00000098765.3|Mir7685,0,0,0,0,0,0
ENSMUSG00000052922.10|Bpi,0,0,0,0,0,0
ENSMUSG00002074934.1|ENSMUSG00002074934,0,0,0,0,0,0
ENSMUSG00000119093.1|ENSMUSG00000119093,0,0,0,0,0,0
ENSMUSG00000081215.2|Gm11446,0,0,0,0,0,0
ENSMUSG00000086558.2|Gm14223,0,0,0,0,0,0
ENSMUSG00000085198.2|4933416E03Rik,0,0,0,0,0,0
ENSMUSG00000083329.2|Gm14220,0,0,0,0,0,1
ENSMUSG00000086653.2|9130015L21Rik,0,0,0,0,0,0
ENSMUSG00000100943.2|Gm29229,0,0,0,0,1,0
ENSMUSG00000077143.3|Gm22936,0,0,0,0,0,0
ENSMUSG00002076506.1|U1,0,0,0,0,0,0
ENSMUSG00000086030.2|Gm14255,0,0,0,0,0,0
ENSMUSG00000027656.8|Ccn5,0,0,0,0,0,0
ENSMUSG00000035238.5|Kcnk15,0,0,0,0,0,0
ENSMUSG00002076528.1|5S_rRNA,0,0,0,0,0,0
ENSMUSG00000018211.14|Wfdc15b,0,0,0,0,0,0
ENSMUSG00000040132.7|Svs2,0,0,0,0,0,0
ENSMUSG00000050383.6|Svs3b,0,0,0,0,0,0
ENSMUSG00000016998.3|Svs4,0,0,0,0,0,0
ENSMUSG00000017003.8|Svs3a,0,0,0,0,0,0
ENSMUSG00000017000.3|Svs6,0,0,0,0,0,0
ENSMUSG00000017004.8|Svs5,0,0,0,0,0,0
ENSMUSG00000017002.15|Slpi,0,0,0,0,0,0
ENSMUSG00000098489.3|Mir7678,0,0,0,0,0,0
ENSMUSG00000074596.4|Spint3,0,0,0,0,0,0
ENSMUSG00000074595.10|Wfdc6a,0,0,0,0,0,0
ENSMUSG00000017733.5|Eppin,0,0,0,0,0,0
ENSMUSG00000077671.3|Gm24473,0,0,0,0,0,0
ENSMUSG00000017310.8|Spint4,0,0,0,0,0,0
ENSMUSG00000074593.12|Spint5,0,0,0,0,0,0
ENSMUSG00000078935.2|1700025C18Rik,0,0,0,0,0,0
ENSMUSG00000087800.3|Gm25569,0,0,0,0,0,0
ENSMUSG00002075115.1|ENSMUSG00002075115,0,0,0,0,0,0
ENSMUSG00002075091.1|5S_rRNA,0,0,0,0,0,0
ENSMUSG00000085618.2|Gm11466,0,0,0,0,0,0
ENSMUSG00000087617.2|Gm14268,0,0,0,0,0,0
ENSMUSG00002075024.1|ENSMUSG00002075024,0,0,0,0,0,0
ENSMUSG00002076062.1|ENSMUSG00002076062,0,0,0,0,0,0
ENSMUSG00000086783.2|Gm14262,0,0,0,0,0,0
ENSMUSG00000064961.3|Gm22704,0,0,0,1,0,0
ENSMUSG00000087074.2|Gm14249,0,0,0,0,0,0
ENSMUSG00000078912.3|Gm11011,0,0,0,0,0,0
ENSMUSG00000085225.2|Gm14637,0,0,0,0,0,0
ENSMUSG00000043583.2|4930470P17Rik,0,0,0,0,0,0
ENSMUSG00000088505.3|Gm26489,0,0,0,1,0,0
ENSMUSG00000085426.2|Gm14272,0,0,0,0,0,0
ENSMUSG00002075990.1|ENSMUSG00002075990,0,0,0,0,0,0
ENSMUSG00000038537.2|Mc3r,0,0,1,0,0,0
ENSMUSG00000085949.2|Gm14275,0,0,0,0,0,0
ENSMUSG00000085905.2|Gm14273,0,0,0,0,0,0
ENSMUSG00000027514.15|Zbp1,0,0,0,0,0,0
ENSMUSG00000087600.2|Pmepa1os,0,0,0,0,0,0
ENSMUSG00000086114.2|Gm14642,0,0,0,0,0,0
ENSMUSG00000027518.4|1700021F07Rik,0,0,0,0,0,0
ENSMUSG00000074555.6|Gm10714,0,0,0,0,0,0
ENSMUSG00000082353.2|Vmn1r-ps1,0,0,0,0,0,0
ENSMUSG00000084795.2|Gm14617,0,0,0,0,0,0
ENSMUSG00000087215.2|Gm14618,0,0,0,0,0,0
ENSMUSG00000086177.2|Gm14616,0,0,0,0,0,0
MSTRG.15518|Ppp1r3d,0,1,3,1,1,1
ENSMUSG00000039155.16|Cdh26,0,0,0,0,0,0
ENSMUSG00000082215.4|Gm14314,0,0,0,0,1,1
ENSMUSG00000082850.2|Gm14299,0,0,0,0,1,1
ENSMUSG00000039059.12|Hrh3,0,0,0,0,0,0
ENSMUSG00000090589.2|Gm17180,0,0,0,0,0,0
ENSMUSG00000027568.10|Ntsr1,0,0,0,0,0,0
ENSMUSG00000027577.15|Chrna4,0,0,0,0,0,0
ENSMUSG00000055882.9|Abhd16b,0,2,2,0,0,0
ENSMUSG00000077518.3|Gm25879,0,0,0,0,0,0
ENSMUSG00000046470.6|Sox18,0,0,0,0,0,8
ENSMUSG00000045794.4|Lkaaear1,0,0,0,0,0,0
ENSMUSG00000082786.2|Gm14489,0,0,0,0,0,0
ENSMUSG00002075012.1|ENSMUSG00002075012,0,0,0,0,0,0
ENSMUSG00002075999.1|ENSMUSG00002075999,0,0,0,0,0,0
ENSMUSG00000103416.2|Gm37338,0,0,0,0,0,0
ENSMUSG00000103028.2|Gm8747,0,2,0,0,0,1
ENSMUSG00002076185.1|ENSMUSG00002076185,0,0,0,0,1,0
ENSMUSG00000104233.2|Gm34023,0,0,0,0,0,0
ENSMUSG00000104054.2|Gm38131,0,0,1,0,0,0
ENSMUSG00000096922.2|Gm17308,0,0,0,0,0,0
ENSMUSG00000093557.2|4930555M17Rik,0,0,0,0,0,0
ENSMUSG00000104270.2|Gm38298,0,0,0,1,1,1
ENSMUSG00002076789.1|ENSMUSG00002076789,0,0,0,0,0,0
ENSMUSG00000103150.2|Gm38291,0,0,0,0,0,0
ENSMUSG00000069118.4|1700008P02Rik,0,0,0,0,0,0
ENSMUSG00000103538.4|Olfr289-ps1,0,0,0,0,0,0
ENSMUSG00000089220.3|Gm22074,0,0,0,0,0,0
ENSMUSG00000088484.4|Gm23592,0,0,0,0,0,0
ENSMUSG00000103399.2|Gm29747,0,0,1,0,1,2
ENSMUSG00000103346.2|C230057A21Rik,0,0,0,0,0,0
ENSMUSG00000103698.2|Gm17877,0,1,1,0,0,1
ENSMUSG00000052468.8|Pmp2,0,0,0,0,0,0
ENSMUSG00000103124.2|Gm37389,0,0,0,0,0,0
ENSMUSG00000027528.13|Fabp9,0,0,0,0,0,0
ENSMUSG00000102834.3|1700029B24Rik,0,0,0,0,0,0
ENSMUSG00000027530.16|Fabp12,0,0,0,0,0,0
ENSMUSG00000104092.3|A930014E01Rik,0,0,0,0,0,0
ENSMUSG00000103592.2|Gm38364,0,0,0,1,0,0
ENSMUSG00000104451.2|Gm37831,0,0,0,0,0,0
ENSMUSG00000104185.2|Gm18692,0,0,0,0,1,2
ENSMUSG00000087858.3|Gm22795,0,0,0,0,0,0
ENSMUSG00002076512.1|ENSMUSG00002076512,0,0,0,0,1,0
ENSMUSG00000103339.2|Gm37996,0,0,0,0,0,0
ENSMUSG00000089231.3|Gm23112,0,0,0,0,0,0
ENSMUSG00000104375.2|Gm6300,0,0,0,0,0,0
ENSMUSG00000039710.15|Slc7a12,0,0,0,0,0,0
ENSMUSG00000104249.2|Gm38151,0,0,0,0,0,0
ENSMUSG00000084092.2|Gm5843,0,0,0,0,0,0
ENSMUSG00000078783.2|Gm9733,0,0,0,0,0,0
ENSMUSG00000104242.2|Gm38154,0,0,0,0,0,0
ENSMUSG00000105262.2|Gm19175,0,5,0,2,1,1
ENSMUSG00000027564.5|Cypt12,0,0,1,0,0,0
ENSMUSG00000025128.8|Bhlhe22,0,1,4,2,3,2
ENSMUSG00000102886.2|Gm30667,0,0,0,0,0,0
ENSMUSG00000102699.2|4930433B08Rik,0,0,0,0,0,0
ENSMUSG00000040217.8|Gm6369,0,1,1,0,0,0
ENSMUSG00000104091.2|Gm37317,0,1,2,5,0,0
MSTRG.15647|Gm30341,0,0,4,3,24,28
ENSMUSG00000049796.5|Crh,0,0,0,0,0,0
ENSMUSG00000103781.2|Gm37523,0,0,0,0,0,0
ENSMUSG00000001865.3|Cpa3,0,0,0,0,0,0
ENSMUSG00000099105.3|Mir7007,0,0,0,0,0,0
ENSMUSG00000102636.2|Gm31466,0,0,0,0,0,0
ENSMUSG00000102807.2|Gm37480,0,0,0,0,0,0
ENSMUSG00000106051.2|Gm43160,0,0,0,0,1,1
ENSMUSG00000101897.2|Gm29137,0,0,0,0,0,0
ENSMUSG00000106460.2|Gm17935,0,0,0,0,0,0
ENSMUSG00000088846.3|Gm26354,0,0,0,0,0,0
ENSMUSG00000102233.2|Gm37889,0,0,0,0,0,0
ENSMUSG00000103607.2|Gm37021,0,0,0,0,0,0
ENSMUSG00000102214.2|Gm37492,0,0,0,0,0,1
ENSMUSG00000102203.2|4930412E21Rik,0,0,0,0,0,0
ENSMUSG00000102855.2|Gm38002,0,1,2,1,1,2
ENSMUSG00002075415.1|ENSMUSG00002075415,0,0,0,0,0,0
ENSMUSG00000039335.12|Spata16,0,0,0,0,0,0
MSTRG.15675|Gm37659,0,0,0,0,3,3
ENSMUSG00002075312.1|ENSMUSG00002075312,0,0,0,0,0,0
ENSMUSG00000051136.2|Ghsr,0,0,0,0,0,0
ENSMUSG00000043164.4|Tmem212,0,0,0,0,0,0
ENSMUSG00000088772.3|Gm26040,0,0,0,0,0,0
ENSMUSG00000109716.2|Gm42196,0,0,0,0,0,0
ENSMUSG00000103095.2|Gm37557,0,0,0,0,0,0
ENSMUSG00000102574.2|Gm33206,0,0,0,0,0,0
ENSMUSG00000102590.2|Mannr,0,0,0,0,0,0
ENSMUSG00000102884.2|Gm37281,0,0,0,0,0,0
ENSMUSG00000102505.2|1600017P15Rik,0,0,2,5,1,0
ENSMUSG00002076068.1|Telomerase-vert,0,0,0,1,0,1
ENSMUSG00000037625.8|Cldn11,0,0,0,0,0,0
ENSMUSG00000103896.2|Gm37128,0,0,0,0,0,0
ENSMUSG00000119140.2|ENSMUSG00000119140,0,0,0,0,0,0
ENSMUSG00000088260.3|Gm24780,0,0,0,0,0,0
ENSMUSG00000104203.2|Gm37398,0,0,0,0,0,0
ENSMUSG00000104954.2|Gm42694,0,1,0,2,1,2
ENSMUSG00000106584.2|4930502C17Rik,0,0,0,0,0,0
ENSMUSG00000119872.1|ENSMUSG00000119872,0,0,0,0,0,0
ENSMUSG00000098862.3|Mir6378,0,0,0,0,0,0
ENSMUSG00002075462.1|ENSMUSG00002075462,0,0,0,0,0,0
ENSMUSG00000119567.1|U6,0,0,0,0,0,0
ENSMUSG00000027713.7|1810062G17Rik,0,0,0,0,0,0
ENSMUSG00000084027.2|Gm12376,0,0,0,0,0,0
ENSMUSG00002075204.1|ENSMUSG00002075204,0,0,0,0,0,0
ENSMUSG00000085677.8|4930594O21Rik,0,0,0,0,0,0
ENSMUSG00000106441.2|Gm42921,0,0,0,0,0,0
ENSMUSG00000089123.3|Gm26404,0,0,0,0,0,0
ENSMUSG00000105252.2|Gm42753,0,0,0,0,0,0
ENSMUSG00000106002.2|5430434I15Rik,0,0,0,0,0,0
ENSMUSG00000106008.2|Gm42920,0,0,0,0,0,0
ENSMUSG00000106485.2|3830422I06Rik,0,0,0,0,0,0
ENSMUSG00000106168.2|Gm43538,0,0,0,0,0,0
ENSMUSG00000065945.4|Gm23796,0,0,0,0,0,1
ENSMUSG00000037884.7|1700017G19Rik,0,0,0,0,0,0
ENSMUSG00002075027.1|ENSMUSG00002075027,0,0,0,0,0,0
ENSMUSG00000105297.2|1700052H01Rik,0,0,0,0,0,0
ENSMUSG00000103426.2|Gm37533,0,0,0,0,0,0
ENSMUSG00002075466.1|7SK,0,0,0,0,0,0
ENSMUSG00000104013.2|Gm37365,0,0,0,0,0,0
ENSMUSG00002076732.1|U6,0,0,0,0,0,0
ENSMUSG00002075348.1|ENSMUSG00002075348,0,0,0,0,0,0
ENSMUSG00000064579.4|Gm25796,0,0,0,0,0,0
ENSMUSG00000089584.4|Gm23337,0,0,0,0,0,0
ENSMUSG00000077256.3|Gm26081,0,0,0,0,0,0
ENSMUSG00000102589.2|Gm37445,0,0,0,0,0,0
ENSMUSG00000098417.3|Mir6379,0,0,0,0,0,0
ENSMUSG00000088739.3|Gm23891,0,0,0,0,0,0
ENSMUSG00000103798.2|Gm2229,0,0,0,0,0,1
ENSMUSG00000102181.2|Gm37190,0,0,0,0,0,0
ENSMUSG00000102263.2|Gm31415,0,0,0,0,0,0
ENSMUSG00000103027.2|Gm37684,0,0,0,0,0,0
ENSMUSG00000102679.2|Gm20557,0,0,0,0,0,0
ENSMUSG00000084517.3|Gm22480,0,0,1,0,0,0
ENSMUSG00000103249.2|Gm38088,0,0,0,1,1,1
ENSMUSG00000104134.2|Gm2328,0,0,0,0,0,0
ENSMUSG00000103568.2|Gm29741,0,0,1,1,2,2
ENSMUSG00000104281.2|Gm37461,0,0,0,0,0,0
ENSMUSG00000089079.3|Gm24503,0,0,0,0,0,0
ENSMUSG00000103652.2|Gm37209,0,0,0,0,0,0
ENSMUSG00000102067.2|Gm29230,0,0,0,0,0,0
ENSMUSG00000102544.2|Gm5103,0,0,0,0,0,0
ENSMUSG00000103965.2|Gm30173,0,0,0,0,0,0
ENSMUSG00000103886.2|Gm37007,0,0,0,0,0,0
ENSMUSG00000105481.2|6430500D05Rik,0,0,0,0,0,0
MSTRG.15913|Gm23675,0,1,0,0,0,0
ENSMUSG00000088653.3|Gm24851,0,0,0,0,0,0
ENSMUSG00000078742.2|Gm10985,0,0,0,0,0,0
ENSMUSG00000105067.2|Gm18018,0,0,0,0,0,0
ENSMUSG00000119391.1|ENSMUSG00000119391,0,0,0,0,0,0
ENSMUSG00000118960.1|ENSMUSG00000118960,0,0,0,0,0,0
ENSMUSG00000104534.2|Gm18660,0,0,0,0,0,0
ENSMUSG00000027801.8|Tm4sf4,0,0,0,0,0,0
ENSMUSG00000106635.2|Gm43098,0,0,0,0,0,0
ENSMUSG00002075604.1|U6,0,0,0,0,0,0
ENSMUSG00000106176.2|Gm43730,0,0,0,0,0,0
ENSMUSG00000070471.4|Erich6,0,0,0,0,0,0
ENSMUSG00000097725.5|4930593A02Rik,0,0,0,0,0,0
ENSMUSG00000105226.2|A930028O11Rik,0,0,0,0,0,0
ENSMUSG00000101860.5|Mindy4b-ps,0,0,0,0,0,0
ENSMUSG00000102247.2|Gm37715,0,0,0,0,0,0
ENSMUSG00000095128.3|Gm5709,0,0,0,0,0,0
MSTRG.15971|4930449A18Rik,0,0,0,0,0,0
MSTRG.15972|Gm2756,0,0,0,0,4,4
ENSMUSG00000095522.3|Aadacl2fm3,0,0,0,0,0,0
ENSMUSG00000036951.3|Aadacl2fm1,0,0,0,0,0,0
ENSMUSG00000091376.2|Aadacl2,0,0,0,0,0,0
ENSMUSG00000103177.2|Gm18427,0,0,0,0,0,0
ENSMUSG00000027762.7|Sucnr1,0,0,0,0,0,0
ENSMUSG00000084647.3|Gm24382,0,0,0,0,0,0
ENSMUSG00000103587.2|Gm38326,0,0,0,0,0,0
ENSMUSG00000104336.2|Gm34240,0,0,0,0,0,0
ENSMUSG00000103476.2|Strit1,0,0,0,0,0,0
ENSMUSG00000102883.2|Gm37279,0,0,0,0,0,0
ENSMUSG00002076226.1|U6,0,0,0,0,0,0
ENSMUSG00000090303.4|Vmn2r-ps3,0,0,0,0,0,0
ENSMUSG00000089039.4|Gm22165,0,0,0,0,0,0
ENSMUSG00000043897.14|Vmn2r2,0,0,0,0,0,0
ENSMUSG00000091967.6|Vmn2r128,0,0,0,0,0,0
ENSMUSG00000093395.2|Vmn2r-ps6,0,0,0,0,0,0
ENSMUSG00000093546.2|Vmn2r-ps7,0,0,0,0,0,0
ENSMUSG00000093699.2|Vmn2r-ps9,0,0,0,0,0,0
